session,site,species_order,family,binomial,species,size_bin,size_bin_lengths,predator_presence,habitat,octocoral,stony,relief_cm,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_area,SVC_max_depth,SVC_time,SVC_density,pred_date,pred_depth,pred_area,pred_time,pred_density,SVC_pred_difference,total_density,SVCpred_area_dif,SVCpred_time_dif,SVC_speed,pred_speed,SVCpred_speed_dif,log_difference,average_depth
222,Benwood Ledge,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Continuous,20,15,51,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,176.7145868,51,40,0,2015-03-26,50,2000,17.5,5e-4,-5e-4,5e-4,-1823.2854132,22.5,4.41786467,114.28571428571429,-109.86784961571429,-0.4054651081081646,50.5
222,Benwood Ledge,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Continuous,20,15,51,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,176.7145868,51,40,0,2015-03-26,50,2000,17.5,5e-4,-5e-4,5e-4,-1823.2854132,22.5,4.41786467,114.28571428571429,-109.86784961571429,-0.4054651081081646,50.5
222,Benwood Ledge,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,24.92844,1,Continuous,20,15,51,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,176.7145868,51,40,0,2015-03-26,50,2000,17.5,5e-4,-5e-4,5e-4,-1823.2854132,22.5,4.41786467,114.28571428571429,-109.86784961571429,-0.4054651081081646,50.5
223,Dixie Ledge,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Continuous,30,10,48.34615384615385,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-26,176.7145868,54,36,0.011317684839811989,2015-03-26,74,2000,20.5,5e-4,0.010817684839811988,0.01181768483981199,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,2.105570913491821,64
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,36,0.005658842419905994,2015-03-26,74,2000,20.5,5e-4,0.005158842419905994,0.006158842419905995,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,1.4904805505123555,64
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,36,0.0014147106049764986,2015-03-26,74,2000,20.5,0,0.0014147106049764986,0.0014147106049764986,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,0.8815794476162031,64
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,36,0.015561816654741486,2015-03-26,74,2000,20.5,5e-4,0.015061816654741485,0.016061816654741486,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,2.4016347362054713,64
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,36,0.005658842419905994,2015-03-26,74,2000,20.5,0.003,0.0026588424199059943,0.008658842419905995,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,0.5096512975006293,64
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,1,3.63321,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,36,0,2015-03-26,74,2000,20.5,5e-4,-5e-4,5e-4,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,-0.4054651081081646,64
223,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,47.70199,1,Continuous,30,10,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2015-03-26,176.7145868,54,36,0,2015-03-26,74,2000,20.5,5e-4,-5e-4,5e-4,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,-0.4054651081081646,64
223,Dixie Ledge,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,47.70199,1,Continuous,30,10,48.34615384615385,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2015-03-26,176.7145868,54,36,0,2015-03-26,74,2000,20.5,5e-4,-5e-4,5e-4,-1823.2854132,15.5,4.908738522222222,97.5609756097561,-92.65223708753388,-0.4054651081081646,64
224,KL-30,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,50,30,47,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,22,0.0353677651344195,2015-03-26,16,3120,21,0,0.0353677651344195,0.0353677651344195,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,3.5936828090608337,14
224,KL-30,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,47.70199,1,Patch,50,30,47,0,demersal,solitary,122,neutral,1,carnivore,anguilliform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,9.615384615384616e-4,-9.615384615384616e-4,9.615384615384616e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.6737290947028436,14
224,KL-30,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,50,30,47,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
224,KL-30,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,50,30,47,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,0.0016025641025641025,-0.0016025641025641025,0.0016025641025641025,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.9564971523521955,14
224,KL-30,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,24.92844,1,Patch,50,30,47,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
224,KL-30,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,50,30,47,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,0.002564102564102564,-0.002564102564102564,0.002564102564102564,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-1.2709122870010452,14
224,KL-30,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,50,30,47,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
224,KL-30,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,6,47.70199,1,Patch,50,30,47,0,benthic,solitary,70,neutral,1,carnivore,anguilliform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
224,KL-30,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,7.533217,1,Patch,50,30,47,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
224,KL-30,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,12.91456,1,Patch,50,30,47,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,6.41025641025641e-4,-6.41025641025641e-4,6.41025641025641e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.4953214372300252,14
224,KL-30,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Patch,50,30,47,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
224,KL-30,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Patch,50,30,47,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2015-03-26,28.27433388,12,22,0,2015-03-26,16,3120,21,3.205128205128205e-4,-3.205128205128205e-4,3.205128205128205e-4,-3091.72566612,1,1.2851969945454547,148.57142857142858,-147.28623157688313,-0.27802016154004416,14
225,KL-P4,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Patch,30,30,28.933333333333334,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,15,19,0.0353677651344195,2015-03-26,17,576,9.5,0,0.0353677651344195,0.0353677651344195,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,3.5936828090608337,16
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,30,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.4978854265283523,16
225,KL-P4,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,30,30,28.933333333333334,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.4978854265283523,16
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,47.70199,1,Patch,30,30,28.933333333333334,1,demersal,solitary,250,neutral,1,carnivore,anguilliform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.0065376097219332,16
225,KL-P4,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,12.91456,1,Patch,30,30,28.933333333333334,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.0065376097219332,16
225,KL-P4,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,17.94356,1,Patch,30,30,28.933333333333334,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.4978854265283523,16
225,KL-P4,Perciformes,Epinephelidae,Epinephelus morio,red grouper,4,17.94356,1,Patch,30,30,28.933333333333334,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.0065376097219332,16
225,KL-P4,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,30,30,28.933333333333334,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.001736111111111111,-0.001736111111111111,0.001736111111111111,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.0065376097219332,16
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,3,12.91456,1,Patch,30,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.4978854265283523,16
225,KL-P4,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,24.92844,1,Patch,30,30,28.933333333333334,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,15,19,0,2015-03-26,17,576,9.5,0.003472222222222222,-0.003472222222222222,0.003472222222222222,-547.72566612,9.5,1.4881228357894738,60.63157894736842,-59.14345611157894,-1.4978854265283523,16
226,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,50,25,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
226,KL-P8,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,50,25,41.84375,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,5.012531328320802e-4,-5.012531328320802e-4,5.012531328320802e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.40630018122558553,14
226,KL-P8,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,50,25,41.84375,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
226,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,4,17.94356,1,Patch,50,25,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
226,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,50,25,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
226,KL-P8,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,3,12.91456,1,Patch,50,25,41.84375,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
226,KL-P8,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,24.92844,1,Patch,50,25,41.84375,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
226,KL-P8,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,50,25,41.84375,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2015-03-26,28.27433388,12,26,0,2015-03-26,16,3990,19,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3961.72566612,7,1.08747438,210,-208.91252562,-0.22364467886165507,14
